Time_PC,Temperature,Humidity,Pressure,Altitude,Rain
2025-03-27 19:38:05,24.26,73.61,84.92,16673.05,0
2025-03-27 19:39:05,24.23,73.63,84.92,16673.00,0
2025-03-27 19:40:05,24.26,73.66,84.92,16672.82,0
2025-03-27 19:41:05,24.23,73.67,84.93,16672.62,0
2025-03-27 19:42:06,24.19,73.67,84.93,16672.49,0
2025-03-27 19:43:06,24.19,73.91,84.93,16672.57,0
2025-03-27 19:44:06,24.16,73.98,84.93,16672.44,0
2025-03-27 19:45:06,24.19,73.98,84.93,16672.25,0
2025-03-27 19:46:06,24.19,73.99,84.94,16671.95,0
2025-03-27 19:47:06,24.15,74.12,84.94,16671.85,0
2025-03-27 19:48:06,24.15,74.22,84.94,16671.67,0
2025-03-27 19:49:06,24.12,73.98,84.94,16671.54,0
2025-03-27 19:50:06,24.19,74.12,84.94,16671.56,0
2025-03-27 19:51:06,24.16,73.92,84.95,16671.17,0
2025-03-27 19:52:06,24.15,74.18,84.95,16671.03,0
2025-03-27 19:53:06,24.12,74.28,84.95,16670.97,0
2025-03-27 19:54:07,24.11,74.29,84.95,16671.19,0
2025-03-27 19:55:07,24.08,74.49,84.95,16671.08,0
2025-03-27 19:56:07,24.07,74.62,84.95,16670.91,0
2025-03-27 19:57:07,24.08,74.53,84.96,16670.60,0
2025-03-27 19:58:07,24.11,74.60,84.96,16670.73,0
2025-03-27 19:59:07,24.10,74.66,84.96,16670.32,0
2025-03-27 20:00:07,24.08,74.86,84.96,16670.52,0
2025-03-27 20:01:07,24.10,74.76,84.96,16670.19,0
2025-03-27 20:02:07,24.07,75.03,84.96,16670.35,0
2025-03-27 20:03:07,24.01,75.31,84.96,16670.19,0
2025-03-27 20:04:07,24.03,75.32,84.97,16669.90,0
2025-03-27 20:05:08,24.04,75.27,84.97,16669.91,0
2025-03-27 20:06:08,24.04,75.38,84.97,16669.73,0
2025-03-27 20:07:08,24.19,74.91,84.97,16669.54,0
2025-03-27 20:08:08,24.21,74.69,84.98,16669.28,0
2025-03-27 20:09:08,24.19,74.73,84.98,16669.49,0
2025-03-27 20:10:08,24.16,74.68,84.98,16669.31,0
2025-03-27 20:11:08,24.11,74.60,84.98,16669.33,0
2025-03-27 20:12:08,24.05,74.58,84.98,16669.49,0
2025-03-27 20:13:08,24.04,74.41,84.97,16669.66,0
2025-03-27 20:14:08,24.01,74.62,84.98,16669.45,0
2025-03-27 20:15:08,24.00,74.46,84.97,16669.60,0
2025-03-27 20:16:09,23.96,74.69,84.97,16669.84,0
2025-03-27 20:17:09,23.90,74.77,84.97,16669.99,0
2025-03-27 20:18:09,23.93,74.65,84.97,16669.88,0
2025-03-27 20:19:09,23.88,74.79,84.96,16670.22,0
2025-03-27 20:20:09,23.90,74.64,84.96,16670.19,0
2025-03-27 20:21:09,23.85,74.78,84.97,16670.03,0
2025-03-27 20:22:09,23.85,74.73,84.96,16670.31,0
2025-03-27 20:23:09,23.84,74.65,84.96,16670.23,0
2025-03-27 20:24:09,23.86,74.50,84.96,16670.27,0
2025-03-27 20:25:09,23.85,74.38,84.96,16670.18,0
2025-03-27 20:26:09,23.84,74.42,84.97,16670.08,0
2025-03-27 20:27:09,23.82,74.44,84.97,16669.67,0
2025-03-27 20:28:10,23.82,74.51,84.98,16669.37,0
2025-03-27 20:29:10,23.82,74.39,84.98,16669.15,0
2025-03-27 20:30:10,23.84,74.39,84.99,16668.91,0
2025-03-27 20:31:10,23.85,74.46,84.99,16668.62,0
2025-03-27 20:32:10,23.82,74.55,84.99,16668.60,0
2025-03-27 20:33:10,23.79,74.39,84.99,16668.42,0
2025-03-27 20:34:10,23.77,74.66,84.99,16668.87,0
2025-03-27 20:35:10,23.75,74.74,84.99,16668.65,0
2025-03-27 20:36:10,23.74,74.63,84.98,16669.07,0
2025-03-27 20:37:10,23.71,74.90,84.98,16668.94,0
2025-03-27 20:38:10,23.71,75.02,84.98,16669.05,0
2025-03-27 20:39:11,23.75,74.99,84.99,16668.90,0
2025-03-27 20:40:11,23.73,75.02,84.98,16669.16,0
2025-03-27 20:41:11,23.74,75.15,84.98,16669.38,0
2025-03-27 20:42:11,23.71,75.05,84.97,16669.58,0
2025-03-27 20:43:11,23.69,75.22,84.97,16669.75,0
2025-03-27 20:44:11,23.71,75.29,84.98,16669.44,0
2025-03-27 20:45:11,23.71,75.39,84.98,16669.17,0
2025-03-27 20:46:11,23.70,75.40,84.98,16669.13,0
2025-03-27 20:47:11,23.69,75.22,84.99,16668.71,0
2025-03-27 20:48:11,23.69,75.37,85.00,16668.20,0
2025-03-27 20:49:11,23.70,75.54,85.00,16667.70,0
2025-03-27 20:50:12,23.71,75.55,85.01,16667.56,0
2025-03-27 20:51:12,23.70,75.92,85.01,16667.56,0
2025-03-27 20:52:12,23.67,76.14,85.01,16667.28,0
2025-03-27 20:53:12,23.70,75.97,85.01,16667.30,0
2025-03-27 20:54:12,23.69,75.98,85.01,16667.36,0
2025-03-27 20:55:12,23.66,76.06,85.01,16667.49,0
2025-03-27 20:56:12,23.62,76.21,85.01,16667.61,0
2025-03-27 20:57:12,23.63,76.34,85.00,16667.75,0
2025-03-27 20:58:12,23.63,76.26,85.01,16667.68,0
2025-03-27 20:59:12,23.62,76.40,85.01,16667.46,0
2025-03-27 21:00:12,23.66,76.34,85.01,16667.14,0
2025-03-27 21:01:12,23.62,76.42,85.01,16667.15,0
2025-03-27 21:02:13,23.59,76.44,85.01,16667.19,0
2025-03-27 21:03:13,23.59,76.52,85.01,16667.12,0
2025-03-27 21:04:13,23.59,76.51,85.02,16666.99,0
2025-03-27 21:05:13,23.60,76.46,85.02,16666.76,0
2025-03-27 21:06:13,23.60,76.55,85.02,16666.70,0
2025-03-27 21:07:13,23.60,76.56,85.03,16666.26,0
2025-03-27 21:08:13,23.63,76.51,85.03,16666.44,0
2025-03-27 21:09:13,23.59,76.67,85.03,16666.23,0
2025-03-27 21:10:13,23.64,76.55,85.03,16665.94,0
2025-03-27 21:11:13,23.63,76.45,85.03,16665.99,0
2025-03-27 21:12:13,23.67,76.43,85.03,16665.92,0
2025-03-27 21:13:14,23.71,76.43,85.03,16665.94,0
2025-03-27 21:14:14,23.74,76.34,85.04,16665.56,0
2025-03-27 21:15:14,23.71,76.36,85.05,16665.19,0
2025-03-27 21:16:14,23.73,76.29,85.04,16665.41,0
2025-03-27 21:17:14,23.69,76.29,85.05,16665.09,0
2025-03-27 21:18:14,23.67,76.37,85.05,16665.19,0
2025-03-27 21:19:14,23.70,76.29,85.05,16665.05,0
2025-03-27 21:20:14,23.70,76.22,85.05,16665.06,0
2025-03-27 21:21:14,23.66,76.32,85.05,16664.77,0
2025-03-27 21:22:14,23.66,76.42,85.05,16664.66,0
2025-03-27 21:23:14,23.64,76.27,85.05,16664.64,0
2025-03-27 21:24:14,23.70,76.04,85.06,16664.58,0
2025-03-27 21:25:15,23.70,75.91,85.06,16664.42,0
2025-03-27 21:26:15,23.73,75.89,85.06,16664.37,0
2025-03-27 21:27:15,23.73,75.81,85.06,16664.35,0
2025-03-27 21:28:15,23.71,75.94,85.06,16664.20,0
2025-03-27 21:29:15,23.71,75.86,85.06,16664.14,0
2025-03-27 21:30:15,23.74,75.53,85.06,16663.99,0
2025-03-27 21:31:15,23.70,75.55,85.06,16664.02,0
2025-03-27 21:32:15,23.75,75.99,85.06,16663.97,0
2025-03-27 21:33:15,23.70,75.79,85.07,16663.96,0
2025-03-27 21:34:15,23.66,75.82,85.06,16664.04,0
2025-03-27 21:35:15,23.64,76.17,85.07,16663.75,0
2025-03-27 21:36:16,23.66,75.75,85.06,16664.02,0
2025-03-27 21:37:16,23.64,75.92,85.06,16664.03,0
2025-03-27 21:38:16,23.62,75.96,85.06,16663.97,0
2025-03-27 21:39:16,23.62,75.96,85.06,16664.08,0
2025-03-27 21:40:16,23.63,75.82,85.06,16664.34,0
2025-03-27 21:41:16,23.62,75.94,85.05,16664.59,0
2025-03-27 21:42:16,23.56,75.98,85.06,16664.50,0
2025-03-27 21:43:16,23.58,76.02,85.06,16664.54,0
2025-03-27 21:44:16,23.56,76.06,85.06,16664.21,0
2025-03-27 21:45:16,23.52,76.04,85.06,16664.26,0
2025-03-27 21:46:16,23.53,75.97,85.07,16663.65,0
2025-03-27 21:47:17,23.53,76.17,85.07,16663.44,0
2025-03-27 21:48:17,23.55,76.25,85.08,16663.32,0
2025-03-27 21:49:17,23.58,75.95,85.08,16663.09,0
2025-03-27 21:50:17,23.58,75.97,85.08,16663.33,0
2025-03-27 21:51:17,23.58,75.72,85.07,16663.45,0
2025-03-27 21:52:17,23.51,75.96,85.07,16663.50,0
2025-03-27 21:53:17,23.52,75.81,85.07,16663.49,0
2025-03-27 21:54:17,23.49,75.84,85.08,16663.31,0
2025-03-27 21:55:17,23.52,75.79,85.08,16663.20,1
2025-03-27 21:56:17,23.47,75.80,85.08,16663.24,0
2025-03-27 21:57:17,23.48,75.84,85.08,16662.89,1
2025-03-27 21:58:17,23.47,75.94,85.08,16662.85,1
2025-03-27 21:59:18,23.48,75.97,85.09,16662.33,1
2025-03-27 22:00:18,23.45,76.05,85.10,16662.08,1
2025-03-27 22:01:18,23.45,75.99,85.09,16662.22,1
2025-03-27 22:02:18,23.48,76.05,85.10,16661.88,1
2025-03-27 22:03:18,23.48,75.94,85.09,16662.45,0
2025-03-27 22:04:18,23.51,76.03,85.09,16662.55,0
2025-03-27 22:05:18,23.55,75.91,85.09,16662.72,0
2025-03-27 22:06:18,23.52,75.84,85.08,16662.95,0
2025-03-27 22:07:18,23.53,75.71,85.08,16663.34,0
2025-03-27 22:08:18,23.48,75.89,85.07,16663.40,0
2025-03-27 22:09:18,23.48,75.77,85.07,16663.52,0
2025-03-27 22:10:19,23.45,75.89,85.07,16663.57,0
2025-03-27 22:11:19,23.44,75.89,85.08,16663.34,0
2025-03-27 22:12:19,23.43,75.95,85.07,16663.55,0
2025-03-27 22:13:19,23.43,76.12,85.08,16663.11,0
2025-03-27 22:14:19,23.43,76.10,85.08,16663.26,0
2025-03-27 22:15:19,23.41,76.00,85.08,16663.18,0
2025-03-27 22:16:19,23.43,75.94,85.08,16663.09,0
2025-03-27 22:17:19,23.45,75.58,85.08,16662.96,0
2025-03-27 22:18:19,23.47,75.79,85.08,16663.09,0
2025-03-27 22:19:19,23.41,75.99,85.08,16662.98,0
2025-03-27 22:20:19,23.44,75.89,85.08,16663.24,0
2025-03-27 22:21:20,23.43,75.79,85.08,16663.17,0
2025-03-27 22:22:20,23.43,75.84,85.08,16663.27,0
2025-03-27 22:23:20,23.41,75.77,85.08,16663.01,0
2025-03-27 22:24:20,23.41,75.68,85.08,16663.28,0
2025-03-27 22:25:20,23.37,75.90,85.07,16663.51,0
2025-03-27 22:26:20,23.36,75.84,85.07,16663.49,0
2025-03-27 22:27:20,23.37,75.90,85.07,16663.58,0
2025-03-27 22:28:20,23.37,75.86,85.07,16663.63,0
2025-03-27 22:29:20,23.33,75.98,85.07,16663.68,0
2025-03-27 22:30:20,23.32,75.99,85.06,16664.02,0
2025-03-27 22:31:20,23.31,76.16,85.06,16664.04,0
2025-03-27 22:32:20,23.31,76.11,85.06,16664.14,0
2025-03-27 22:33:21,23.32,75.99,85.06,16664.24,0
2025-03-27 22:34:21,23.33,75.98,85.06,16664.23,0
2025-03-27 22:35:21,23.35,75.91,85.06,16664.29,0
2025-03-27 22:36:21,23.36,75.86,85.06,16664.26,0
2025-03-27 22:37:21,23.37,75.71,85.06,16664.04,0
2025-03-27 22:38:21,23.33,75.77,85.07,16663.78,0
2025-03-27 22:39:21,23.31,75.94,85.06,16664.12,0
2025-03-27 22:40:21,23.32,75.81,85.06,16664.28,0
2025-03-27 22:41:21,23.35,75.81,85.06,16664.32,0
2025-03-27 22:42:21,23.33,75.89,85.06,16664.22,0
2025-03-27 22:43:21,23.35,75.81,85.06,16664.13,0
2025-03-27 22:44:22,23.37,75.82,85.06,16664.44,0
2025-03-27 22:45:22,23.37,75.76,85.06,16664.13,0
2025-03-27 22:46:22,23.40,75.76,85.06,16664.22,0
2025-03-27 22:47:22,23.37,75.90,85.06,16664.34,0
2025-03-27 22:48:22,23.37,75.89,85.06,16664.43,0
2025-03-27 22:49:22,23.36,75.91,85.06,16664.48,0
2025-03-27 22:50:22,23.37,75.86,85.06,16664.30,0
2025-03-27 22:51:22,23.40,75.86,85.06,16664.22,0
2025-03-27 22:52:22,23.41,75.64,85.06,16664.15,0
2025-03-27 22:53:22,23.43,75.61,85.06,16664.14,0
2025-03-27 22:54:22,23.49,75.28,85.07,16663.88,0
2025-03-27 22:55:23,23.40,75.55,85.06,16664.19,0
2025-03-27 22:56:23,23.53,75.24,85.07,16663.75,0
2025-03-27 22:57:23,23.45,75.54,85.07,16663.86,0
2025-03-27 22:58:23,23.43,75.66,85.07,16663.71,0
2025-03-27 22:59:23,23.37,75.77,85.07,16663.82,0
2025-03-27 23:00:23,23.35,76.19,85.07,16663.86,0
2025-03-27 23:01:23,23.36,76.21,85.07,16663.77,0
2025-03-27 23:02:23,23.35,76.26,85.07,16663.91,0
2025-03-27 23:03:23,23.36,76.16,85.07,16663.96,0
2025-03-27 23:04:23,23.36,76.10,85.07,16663.81,0
2025-03-27 23:05:23,23.29,76.17,85.07,16663.79,0
2025-03-27 23:06:23,23.25,76.31,85.07,16663.86,0
2025-03-27 23:07:24,23.24,76.29,85.06,16664.08,0
2025-03-27 23:08:24,23.25,76.31,85.06,16664.16,0
2025-03-27 23:09:24,23.18,76.47,85.07,16663.89,0
2025-03-27 23:10:24,23.17,76.51,85.06,16664.07,0
2025-03-27 23:11:24,23.14,76.58,85.06,16664.12,0
2025-03-27 23:12:24,23.17,76.46,85.06,16664.00,0
2025-03-27 23:13:24,23.22,76.27,85.07,16663.81,0
2025-03-27 23:14:24,23.21,76.12,85.07,16663.71,0
2025-03-27 23:15:24,23.24,76.06,85.08,16663.32,0
2025-03-27 23:16:24,23.28,75.94,85.07,16663.46,0
2025-03-27 23:17:24,23.28,75.93,85.07,16663.44,0
2025-03-27 23:18:25,23.26,75.84,85.07,16663.50,0
2025-03-27 23:19:25,23.26,76.00,85.07,16663.52,0
2025-03-27 23:20:25,23.25,76.07,85.07,16663.78,0
2025-03-27 23:21:25,23.25,76.10,85.07,16663.85,0
2025-03-27 23:22:25,23.25,76.35,85.06,16664.02,0
2025-03-27 23:23:25,23.26,76.56,85.06,16664.08,0
2025-03-27 23:24:25,23.28,76.52,85.06,16663.98,0
2025-03-27 23:25:25,23.25,76.49,85.06,16664.18,0
2025-03-27 23:26:25,23.22,76.56,85.06,16664.35,0
2025-03-27 23:27:25,23.20,76.56,85.06,16664.23,0
2025-03-27 23:28:25,23.21,76.50,85.07,16663.96,0
2025-03-27 23:29:25,23.22,76.54,85.07,16663.97,0
2025-03-27 23:30:26,23.22,76.54,85.06,16664.16,0
2025-03-27 23:31:26,23.24,76.62,85.06,16664.37,0
2025-03-27 23:32:26,23.22,76.60,85.06,16664.47,0
2025-03-27 23:33:26,23.24,76.61,85.06,16664.55,0
2025-03-27 23:34:26,23.24,76.51,85.05,16664.89,0
2025-03-27 23:35:26,23.21,76.71,85.05,16665.05,0
2025-03-27 23:36:26,23.17,76.91,85.05,16665.02,0
2025-03-27 23:37:26,23.14,76.96,85.05,16665.00,0
2025-03-27 23:38:26,23.17,76.91,85.05,16665.14,0
2025-03-27 23:39:26,23.17,76.79,85.05,16665.17,0
2025-03-27 23:40:26,23.17,76.91,85.04,16665.33,0
2025-03-27 23:41:27,23.17,76.85,85.04,16665.31,0
2025-03-27 23:42:27,23.20,76.71,85.04,16665.41,0
2025-03-27 23:43:27,23.20,76.80,85.04,16665.22,0
2025-03-27 23:44:27,23.22,76.67,85.05,16665.15,0
2025-03-27 23:45:27,23.25,76.62,85.04,16665.26,0
2025-03-27 23:46:27,23.24,76.74,85.04,16665.40,0
2025-03-27 23:47:27,23.21,76.80,85.04,16665.69,0
2025-03-27 23:48:27,23.21,76.75,85.04,16665.73,0
2025-03-27 23:49:27,23.18,76.75,85.03,16666.03,0
2025-03-27 23:50:27,23.14,77.03,85.03,16666.27,0
2025-03-27 23:51:27,23.22,76.67,85.03,16666.31,0
2025-03-27 23:52:28,23.25,76.59,85.02,16666.88,0
2025-03-27 23:53:28,23.21,76.72,85.02,16666.76,0
2025-03-27 23:54:28,23.17,76.85,85.02,16666.99,0
2025-03-27 23:55:28,23.16,77.04,85.02,16666.96,0
2025-03-27 23:56:28,23.26,76.55,85.02,16666.96,0
2025-03-27 23:57:28,23.22,76.64,85.02,16666.95,0
2025-03-27 23:58:28,23.32,76.19,85.02,16666.84,0
2025-03-27 23:59:28,23.37,75.90,85.02,16666.78,0
2025-03-28 00:00:28,23.37,75.94,85.02,16666.97,0
2025-03-28 00:01:28,23.26,76.31,85.02,16667.03,0
2025-03-28 00:02:28,23.33,76.05,85.02,16666.95,0
2025-03-28 00:03:28,23.32,76.16,85.02,16666.96,0
2025-03-28 00:04:29,23.32,76.32,85.02,16666.64,0
2025-03-28 00:05:29,23.40,76.14,85.02,16666.72,0
2025-03-28 00:06:29,23.28,76.45,85.02,16666.70,0
2025-03-28 00:07:29,23.18,76.61,85.02,16666.73,0
2025-03-28 00:08:29,23.10,76.75,85.02,16666.74,0
2025-03-28 00:09:29,23.03,76.99,85.02,16666.48,0
2025-03-28 00:10:29,23.09,76.75,85.02,16666.63,0
2025-03-28 00:11:29,23.02,76.85,85.02,16666.99,0
2025-03-28 00:12:29,23.01,76.95,85.02,16666.88,0
2025-03-28 00:13:29,23.01,76.95,85.01,16667.15,0
2025-03-28 00:14:29,22.99,76.88,85.01,16667.09,0
2025-03-28 00:15:30,22.94,76.96,85.01,16667.33,0
2025-03-28 00:16:30,22.92,77.12,85.01,16667.40,0
2025-03-28 00:17:30,22.95,77.13,85.01,16667.63,0
2025-03-28 00:18:30,22.96,77.00,85.01,16667.56,0
2025-03-28 00:19:30,23.01,76.73,85.00,16667.71,0
2025-03-28 00:20:30,23.01,76.69,85.00,16667.68,0
2025-03-28 00:21:30,23.02,76.66,85.00,16667.92,0
2025-03-28 00:22:30,23.03,76.58,85.00,16667.88,0
2025-03-28 00:23:30,23.01,76.56,85.00,16667.98,0
2025-03-28 00:24:30,23.01,76.53,84.99,16668.52,0
2025-03-28 00:25:30,23.05,76.52,84.99,16668.68,0
2025-03-28 00:26:31,23.03,76.58,84.99,16668.75,0
2025-03-28 00:27:31,23.05,76.46,84.99,16668.70,0
2025-03-28 00:28:31,23.05,76.51,84.98,16669.09,0
2025-03-28 00:29:31,23.03,76.59,84.99,16668.70,0
2025-03-28 00:30:31,23.07,76.49,84.99,16668.57,0
2025-03-28 00:31:31,23.10,76.30,84.99,16668.56,0
2025-03-28 00:32:31,23.09,76.30,84.99,16668.72,0
2025-03-28 00:33:31,23.09,76.21,84.99,16668.64,0
2025-03-28 00:34:31,23.10,76.27,84.99,16668.66,0
2025-03-28 00:35:31,23.13,76.30,84.98,16668.93,0
2025-03-28 00:36:31,23.13,76.32,84.98,16669.03,0
2025-03-28 00:37:31,23.11,76.09,84.98,16669.23,0
2025-03-28 00:38:32,23.10,76.22,84.97,16669.62,0
2025-03-28 00:39:32,23.10,76.19,84.97,16669.71,0
2025-03-28 00:40:32,23.10,76.37,84.97,16669.83,0
2025-03-28 00:41:32,23.09,76.30,84.97,16670.13,0
2025-03-28 00:42:32,23.07,76.40,84.96,16670.22,0
2025-03-28 00:43:32,23.07,76.37,84.96,16670.55,0
2025-03-28 00:44:32,23.03,76.46,84.96,16670.77,0
2025-03-28 00:45:32,23.02,76.52,84.96,16670.77,0
2025-03-28 00:46:32,23.02,76.61,84.96,16670.75,0
2025-03-28 00:47:32,23.03,76.62,84.95,16670.90,0
2025-03-28 00:48:32,23.03,76.63,84.95,16671.29,0
2025-03-28 00:49:33,23.05,76.53,84.95,16671.06,0
2025-03-28 00:50:33,23.02,76.53,84.94,16671.43,0
2025-03-28 00:51:33,23.03,76.67,84.94,16671.71,0
2025-03-28 00:52:33,23.03,76.58,84.94,16671.82,0
2025-03-28 00:53:33,22.99,76.60,84.94,16671.88,0
2025-03-28 00:54:33,23.01,76.56,84.94,16671.93,0
2025-03-28 00:55:33,22.99,76.51,84.94,16671.96,0
2025-03-28 00:56:33,23.03,76.51,84.94,16672.01,0
2025-03-28 00:57:33,23.03,76.43,84.93,16672.08,0
2025-03-28 00:58:33,23.05,76.38,84.93,16672.20,0
2025-03-28 00:59:33,23.06,76.40,84.94,16671.99,0
2025-03-28 01:00:34,23.05,76.40,84.94,16671.84,0
2025-03-28 01:01:34,23.06,76.45,84.94,16671.85,0
2025-03-28 01:02:34,23.03,76.38,84.94,16671.72,0
2025-03-28 01:03:34,23.03,76.32,84.94,16672.01,0
2025-03-28 01:04:34,23.01,76.52,84.94,16671.86,0
2025-03-28 01:05:34,23.01,76.59,84.94,16671.68,0
2025-03-28 01:06:34,22.99,76.67,84.94,16671.67,0
2025-03-28 01:07:34,23.05,76.52,84.94,16671.82,0
2025-03-28 01:08:34,23.02,76.45,84.94,16671.67,0
2025-03-28 01:09:34,22.99,76.60,84.94,16671.85,0
2025-03-28 01:10:34,22.99,76.75,84.94,16671.78,0
2025-03-28 01:11:34,23.02,76.82,84.94,16671.59,0
2025-03-28 01:12:35,23.03,76.70,84.94,16671.92,0
2025-03-28 01:13:35,23.02,76.63,84.94,16671.90,0
2025-03-28 01:14:35,23.01,76.60,84.93,16672.17,0
2025-03-28 01:15:35,22.99,76.72,84.93,16672.45,0
2025-03-28 01:16:35,23.02,76.52,84.93,16672.63,0
2025-03-28 01:17:35,22.99,76.44,84.92,16672.70,0
2025-03-28 01:18:35,22.92,76.69,84.92,16672.74,0
2025-03-28 01:19:35,22.91,76.82,84.92,16672.64,0
2025-03-28 01:20:35,22.91,76.82,84.93,16672.62,0
2025-03-28 01:21:35,22.88,76.83,84.92,16672.88,0
2025-03-28 01:22:35,22.88,76.96,84.93,16672.24,0
2025-03-28 01:23:36,22.90,77.03,84.93,16672.38,0
2025-03-28 01:24:36,22.90,76.88,84.93,16672.40,0
2025-03-28 01:25:36,22.95,76.69,84.93,16672.58,0
2025-03-28 01:26:36,22.95,76.67,84.93,16672.62,0
2025-03-28 01:27:36,22.95,76.52,84.93,16672.53,0
2025-03-28 01:28:36,22.95,76.55,84.92,16672.75,0
2025-03-28 01:29:36,22.87,76.65,84.92,16672.82,0
2025-03-28 01:30:36,22.90,76.62,84.92,16672.85,0
2025-03-28 01:31:36,22.83,76.80,84.92,16673.02,0
2025-03-28 01:32:36,22.87,76.88,84.92,16672.89,0
2025-03-28 01:33:36,22.88,76.75,84.92,16672.99,0
2025-03-28 01:34:37,22.90,76.76,84.92,16672.96,0
2025-03-28 01:35:37,22.94,76.62,84.92,16673.05,0
2025-03-28 01:36:37,22.96,76.51,84.92,16673.11,0
2025-03-28 01:37:37,22.95,76.56,84.92,16672.91,0
2025-03-28 01:38:37,22.96,76.71,84.91,16673.32,0
2025-03-28 01:39:37,22.95,76.66,84.92,16673.12,0
2025-03-28 01:40:37,22.94,76.56,84.91,16673.30,0
2025-03-28 01:41:37,22.92,76.53,84.91,16673.27,0
2025-03-28 01:42:37,22.88,76.85,84.91,16673.32,0
2025-03-28 01:43:37,22.85,76.95,84.92,16673.16,0
2025-03-28 01:44:37,22.84,76.83,84.91,16673.27,0
2025-03-28 01:45:37,22.90,76.65,84.92,16673.25,0
2025-03-28 01:46:38,22.88,76.52,84.92,16673.06,0
2025-03-28 01:47:38,22.85,76.62,84.92,16673.12,0
2025-03-28 01:48:38,22.87,76.80,84.91,16673.40,0
2025-03-28 01:49:38,22.88,76.75,84.91,16673.26,0
2025-03-28 01:50:38,22.90,76.62,84.92,16673.23,0
2025-03-28 01:51:38,22.90,76.72,84.92,16673.19,0
2025-03-28 01:52:38,22.85,76.70,84.92,16673.20,0
2025-03-28 01:53:38,22.83,76.87,84.92,16673.17,0
2025-03-28 01:54:38,22.79,76.83,84.92,16673.18,0
2025-03-28 01:55:38,22.81,76.90,84.91,16673.29,0
2025-03-28 01:56:38,22.80,76.83,84.92,16673.09,0
2025-03-28 01:57:39,22.81,76.80,84.92,16672.95,0
2025-03-28 01:58:39,22.83,76.67,84.92,16673.02,0
2025-03-28 01:59:39,22.80,76.78,84.91,16673.27,0
2025-03-28 02:00:39,22.80,76.93,84.92,16673.21,0
2025-03-28 02:01:39,22.81,76.90,84.92,16673.12,0
2025-03-28 02:02:39,22.81,76.92,84.92,16673.20,0
2025-03-28 02:03:39,22.81,76.96,84.92,16673.17,0
2025-03-28 02:04:39,22.83,76.74,84.92,16673.15,0
2025-03-28 02:05:39,22.80,77.03,84.92,16673.20,0
2025-03-28 02:06:39,22.80,76.90,84.92,16673.21,0
2025-03-28 02:07:39,22.80,76.93,84.91,16673.39,0
2025-03-28 02:08:40,22.79,76.90,84.91,16673.37,0
2025-03-28 02:09:40,22.77,77.17,84.91,16673.50,0
2025-03-28 02:10:40,22.79,77.19,84.91,16673.57,0
2025-03-28 02:11:40,22.74,77.33,84.91,16673.53,0
2025-03-28 02:12:40,22.75,77.22,84.91,16673.64,0
2025-03-28 02:13:40,22.80,77.06,84.90,16673.90,0
2025-03-28 02:14:40,22.80,77.25,84.90,16673.97,0
2025-03-28 02:15:40,22.81,77.06,84.91,16673.74,0
2025-03-28 02:16:40,22.84,76.99,84.91,16673.54,0
2025-03-28 02:17:40,22.83,77.02,84.91,16673.68,0
2025-03-28 02:18:40,22.80,76.99,84.91,16673.58,0
2025-03-28 02:19:40,22.87,76.87,84.91,16673.48,0
2025-03-28 02:20:41,22.80,76.78,84.91,16673.70,0
2025-03-28 02:21:41,22.61,77.19,84.91,16673.60,0
2025-03-28 02:22:41,22.54,77.81,84.91,16673.87,0
2025-03-28 02:23:41,22.58,77.86,84.91,16673.46,0
2025-03-28 02:24:41,22.57,77.81,84.91,16673.68,0
2025-03-28 02:25:41,22.38,78.29,84.91,16673.88,0
2025-03-28 02:26:41,22.41,78.39,84.91,16673.72,0
2025-03-28 02:27:41,22.60,77.59,84.90,16673.91,0
2025-03-28 02:28:41,22.63,77.32,84.91,16673.82,0
2025-03-28 02:29:41,22.57,77.27,84.91,16673.65,0
2025-03-28 02:30:41,22.48,77.62,84.91,16673.66,0
2025-03-28 02:31:42,22.49,77.81,84.90,16673.91,0
2025-03-28 02:32:42,22.49,77.83,84.90,16673.94,0
2025-03-28 02:33:42,22.48,78.04,84.90,16674.02,0
2025-03-28 02:34:42,22.43,78.15,84.90,16674.22,0
2025-03-28 02:35:42,22.38,78.43,84.90,16674.22,0
2025-03-28 02:36:42,22.35,78.68,84.90,16674.28,0
2025-03-28 02:37:42,21.92,80.04,84.90,16674.38,0
2025-03-28 02:38:42,21.68,81.13,84.89,16674.53,0
2025-03-28 02:39:42,21.83,80.70,84.89,16674.94,0
2025-03-28 02:40:42,22.01,80.03,84.89,16674.70,0
2025-03-28 02:41:42,22.16,79.58,84.89,16674.96,0
2025-03-28 02:42:43,22.27,79.40,84.89,16674.77,0
2025-03-28 02:43:43,22.27,79.44,84.88,16675.21,0
2025-03-28 02:44:43,22.28,79.40,84.89,16675.03,0
2025-03-28 02:45:43,22.28,79.53,84.88,16675.13,0
2025-03-28 02:46:43,22.34,79.36,84.88,16675.30,0
2025-03-28 02:47:43,22.43,79.00,84.88,16675.27,0
2025-03-28 02:48:43,22.39,79.03,84.88,16675.21,0
2025-03-28 02:49:43,22.34,79.32,84.88,16675.29,0
2025-03-28 02:50:43,22.16,79.82,84.88,16675.19,0
2025-03-28 02:51:43,22.12,80.37,84.88,16675.28,0
2025-03-28 02:52:43,21.85,81.15,84.88,16675.38,0
2025-03-28 02:53:43,22.05,80.71,84.88,16675.41,0
